show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Data_Quality_Notes
s417,Movie,Chhotabheemaurkrishnavszimbara,Rajivchilaka,"Vatsaldubey,Julietejwani,Rupabhimani,Jignabhardwaj,Rajeshkava,Mousam,Swapnil",,22-Jul-21,2013,TV-Y7,64min,Children&Familymovies,"Ademonofdarknessisplottingworlddomination‚ÄîbutwhenBheemandKrishnacatchwindofhisplans,they‚Äôllstopatnothingtodestroyhim.","Text cleaned, spaces removed, duplicates handled"
s418,Movie,Chhotabheeminafricansafari,Binayakdas,"Sonalkaushal,Rupabhimani,Julietejwani,Sabinamalik,Jignabharadwaj,Rajeshkava",,22-Jul-21,2015,TV-Y7,62min,Children&Familymovies,Bheem‚ÄôsplansforanexcitingAfricansafariareinterruptedwhenhefindsthatanevilrulerisusingmagicalpowerstocausedroughtthroughtheland.,"Text cleaned, spaces removed, duplicates handled"
s419,Movie,Chhotabheemkaroosiromanch,"Arpansarkar,Shyamalchaulia","Julietejwani,Sabinamalik,Jignabharadwaj,Rupabhimani,Lalitagarwal,Rajeshshukla,Disha,Rajeshkava,Raju",,22-Jul-21,2019,TV-Y,63min,Children&Familymovies,"AfaultytransportationmachinelandsChhotaBheemandhisfriendsinRussia,wheretheymustsaveaprincessfromanevil,power-hungrymagician.","Text cleaned, spaces removed, duplicates handled"
s420,Movie,Chhotabheem:Bheemvsaliens,Rajivchilaka,"Vatsaldubey,Julietejwani,Rupabhimani,Jignabhardwaj,Rajeshkava,Mousam,Swapnil",,22-Jul-21,2010,TV-Y7,69min,"Children&Familymovies,Sportsmovies",SpaceinvadershavekidnappedDholakpur‚Äôskingandprincess!TheonlywayBheemcanrescuethem?Defeatthealiensinacricketmatch.,"Text cleaned, spaces removed, duplicates handled"
s421,Movie,Chhotabheem:Dholakpurtokathmandu,Rajivchilaka,"Vatsaldubey,Julietejwani,Rupabhimani,Jignabhardwaj,Rajeshkava,Mousam,Swapnil",,22-Jul-21,2012,TV-Y7,70min,Children&Familymovies,Bheem‚ÄôsholidayinNepaltakesanunexpectedturnwhenheiscalledontosaveamonkeycubfromsnowleopardsandreunitehimwithhisfather.,"Text cleaned, spaces removed, duplicates handled"
s422,Movie,Chhotabheem:Duspedus,"Rajivchilaka,Owllmina","Vatsaldubey,Julietejwani,Rupabhimani,Jignabhardwaj,Rajeshkava,Mousam,Swapnil",,22-Jul-21,2014,TV-Y7,63min,Children&Familymovies,"Afteraprecioustemplestoneisstolenunderhiswatch,Bheemtrainsinaspecialmartialarttoprepareforashowdownwiththethief.","Text cleaned, spaces removed, duplicates handled"
s423,Movie,Chhotabheem:Journeytopetra,Rajivchilaka,"Vatsaldubey,Julietejwani,Rupabhimani,Jignabhardwaj,Rajeshkava",,22-Jul-21,2011,TV-Y7,68min,Children&Familymovies,"Thekinghasbeenawaytomeetanoldfriend,butwhenhesendsforurgenthelp,Bheemfindshimselfonanaction-packedrescuemissiontoEgypt!","Text cleaned, spaces removed, duplicates handled"
s424,Movie,Chhotabheem:Masterofshaolin,Rajivchilaka,"Poojapunabi,Mausam,Julietejwani,Rupabhimani,Jignabhardwaj,Rajeshkava,Parignapandya",,22-Jul-21,2011,TV-Y7,74min,Children&Familymovies,"Summonedbyamonktohelpreclaimatemplefromadangerousleader,BheemmustmastertheShaolinkungfutechniquesifhewantsafightingchance!","Text cleaned, spaces removed, duplicates handled"
s425,Movie,Chhotabheem:Theriseofkirmada,Rajivchilaka,"Vatsaldubey,Julietejwani,Rupabhimani,Jignabhardwaj,Rajeshkava,Mousam,Swapnil",,22-Jul-21,2012,TV-Y7,68min,Children&Familymovies,BheemandyounglordKrishnateamuptoprotecttheworldagainstthewickedandpowerfulKirmadaandhisequallydangerousbatarmy.,"Text cleaned, spaces removed, duplicates handled"
s426,TVShow,Chicagomed,,"Colindonnell,Torreydevitto,Oliverplatt,S.Epathamerkerson,Nickgehlfuss,Yayadacosta,Laurieholden",Unitedstates,22-Jul-21,2019,TV-14,5Seasons,Tvdramas,"ThedoctorsandnursesofGaffneyChicagoMedicalCenterjugglethebusyER'sdramasanddangersinthisspinoffof""ChicagoFire""and""ChicagoP.D.""","Text cleaned, spaces removed, duplicates handled"
s427,Movie,Cousins,"Ainsleygardiner,Briargrace-Smith","Rachelhouse,Briargrace-Smith,Taneaheke,Tioreorengatai-Melbourne,Anascotney,Hariatamoriarty,Chelsieprestoncrayford,Sylviarands",Newzealand,22-Jul-21,2021,TV-MA,99min,Dramas,"Separatedaschildren,threecousinswithanunshakeablebondconfronttheirpainfulpastsandembarkonanemotionaljourneytofindeachother.","Text cleaned, spaces removed, duplicates handled"
s428,Movie,Wannabecourageous,Mahmoudkarim,"Ramezgalal,Jamilaawad,Bayoumifouad,Mohamedabdel-Rahman,Mohammedtharwat,Mahaabououf,Noorkadri,Elshahatmabrouk,Badriyyahtulbah,Taherabulela,Saraderzawy",,22-Jul-21,2019,TV-14,90min,"Comedies,Internationalmovies","Whenhisnewlywedwifebecomesdisenchantedbecausehefailedtoprotectherfromdanger,Omarseeksthehelpofaquirkypsychiatristtowinherback.","Text cleaned, spaces removed, duplicates handled"
s429,Movie,Wordsbubbleuplikesodapop,Kyoheiishiguro,"Somegoroichikawa,Hanasugisaki,Megumihan,Natsukihanae,Yuuichirouumehara,Meguminakajima,Sumiremorohoshi,Hiroshikamiya,Maayasakamoto,Koichiyamadera,Kikukoinoue",,22-Jul-21,2021,TV-G,87min,"Animefeatures,Children&Familymovies,Internationalmovies","Aftermeetingonebright,sunnyday,ashyboywhoexpresseshimselfthroughhaikuandabubblybutself-consciousgirlshareabrief,magicalsummer.","Text cleaned, spaces removed, duplicates handled"
s430,Movie,Sanitationday,Seyibabatope,"Blossomchukwujekwu,Elozonamogbolu,Nseikpe-Etim,Belindaeffah,Saeedmohammed,Chukwuemekaokoroafor,Kunlefawole,Chrisokagbue,Adebayosalami,Charlesinojie,Elvinaibru,Tobibakare",Nigeria,21-Jul-21,2020,TV-14,105min,"Dramas,Internationalmovies,Thrillers",Twocopsmustcontendwiththeuncooperativetenantsofanapartmentcomplexastheytrytosolveamurderbeforethecrimesceneiswipedclean.,"Text cleaned, spaces removed, duplicates handled"
s431,TVShow,Sexybeasts,,,,21-Jul-21,2021,TV-14,1Season,"Britishtvshows,Internationaltvshows,Realitytv","Hopingtosaygoodbyetosuperficialdating,real-lifesinglessportelaboratemakeupandprostheticstoputtrueblind-datechemistrytothetest.","Text cleaned, spaces removed, duplicates handled"
s432,TVShow,Toohottohandle:Brazil,,Brunalouise,,21-Jul-21,2021,TV-MA,1Season,"Internationaltvshows,Realitytv,Romantictvshows","SizzlinghotyoungBraziliansmeetatadreamybeachresort.ButforashotatR$500,000inthisfunrealityshow,they'llhavetogiveupsex.","Text cleaned, spaces removed, duplicates handled"
s433,Movie,Trollhunters:Riseofthetitans,"Johanematte,Andrewl.Schmidt,Franciscoruizvelasco","Emilehirsch,Leximedrano,Charliesaxton,Kelseygrammer,Fredtatasciore,Stevenyeun,Colesand,Amylandecker,Jonathanhyde,Thomasf.Wilson,Laurentom,Diegoluna,Tatianamaslany,Nickofferman,Nickfrost,Colino'Donoghue,Alfredmolina,Piotrmichael,Kaybess,Angellin,Jameshong",,21-Jul-21,2021,TV-Y7,106min,Children&Familymovies,"Heroesfrom""Trollhunters,""""3Below""and""Wizards""joinforcestofightashadowyenemythreateningtotakeovertheirworlds‚ÄîandresetEarthitself.","Text cleaned, spaces removed, duplicates handled"
s434,Movie,Milkwater,Morganingari,"Mollybernard,Patrickbreen,Robindejes„∫s,Avaeisenson,Adeotukoya",Unitedstates,20-Jul-21,2020,TV-MA,102min,"Comedies,Dramas,Independentmovies",Aimless20-somethingMiloimpulsivelybecomesagayman‚Äôssurrogateandwrestleswiththeemotionalcomplexitiesofhernon-traditionaldecision.,"Text cleaned, spaces removed, duplicates handled"
s435,TVShow,Okupas,,"Rodrigodelaserna,Diegoalonso,Arielstaltari,Francotirri,Anacelentano,Rosinasoto,Augustobr„≠Tez,Dantemastropierro,Susanamanchini,Dianawells",Argentina,20-Jul-21,2020,TV-MA,1Season,"Classic&Culttv,Crimetvshows,Internationaltvshows","In2000,agroupofyoungmentakesoverahouseinBuenosAires,becomingsquatters,whiledealingwithanincreasinglyviolentandhostilecity.","Text cleaned, spaces removed, duplicates handled"
s436,TVShow,Touchyourheart,,"Leedong-Wook,Yooin-Na,Leesang-Woo,Sonsung-Yoon,Ohjung-Se,Shimhyoung-Tak,Jangso-Yeon,Parkji-Hwan,Leejun-Hyuk",,20-Jul-21,2019,TV-MA,1Season,"Crimetvshows,Internationaltvshows,Romantictvshows","Hopingtomakeacomebackafterabadscandal,anactressagreestoresearchanewrolebytakingajobasasecretaryforapricklyattorney.","Text cleaned, spaces removed, duplicates handled"
s437,Movie,Thetambourofretribution,Abdulazizalshlahei,"Faisalaldokhei,Adwafahad,Muhandalsaleh,Rawyaahmed,Ajebaaldosary,Alyibrahim,Samerelkhal,Hashemhawsawi,Ibrahimmesisebi,Shabibalkhaleefa,Abdulateifsaud,Nadaalshehry,Dhaynasser",Saudiarabia,19-Jul-21,2021,TV-14,91min,"Dramas,Internationalmovies,Romanticmovies","Inanimpoverishedneighborhood,thesonofaswordsmanfallsinlovewiththedaughterofaweddingsinger‚Äîataboomatchinatraditionalsociety.","Text cleaned, spaces removed, duplicates handled"
s438,Movie,Cosmicsin,Edwarddrake,"Frankgrillo,Brucewillis,Brandonthomaslee,Coreylarge,Perreyreeves,C.J.Perry,Lochlynmunro,Costasmandylor,Adelaidekane,Evadedominici,Sarahmaysommers,Trevorgretzky",Unitedstates,17-Jul-21,2021,R,88min,Action&Adventure,"Intheyear2524,adisgracedretiredgeneraliscalledbackintocombattohelppreventaninterstellarwaragainstahostilealienfleet.","Text cleaned, spaces removed, duplicates handled"
s439,Movie,2Weeksinlagos,Kathrynfasegha,"Beverlynaya,Mawuligavor,Ajokesilva,Jidekosoko,Toyinabraham,Okeyuzoeshi,Deyemiokanlawon,Shaffybello,Tinamba,Efeirele",,16-Jul-21,2020,TV-PG,107min,"Dramas,Internationalmovies,Romanticmovies",AbusinessmanreturnshometoNigeriaandfallsinlovewithafriend'ssisterdespitehisfamily‚Äôsplanforhimtomarryapolitician‚Äôsdaughter.,"Text cleaned, spaces removed, duplicates handled"
s440,Movie,Deep,"Sitalikitvanichkul,Jetarinratanaserikiat,Apiraksamudkitpaisan,Thanabodeeuawithya,Adirekwattaleela","Panisararikulsurakan,Kaylertsittichai,Supanareesutavijitvong,Kritjeerapattananuwong,Warisarajitpreedasakul,Dujdaovadhanapakorn,Kimwaddoup,Philaiwankhamphirathat,Wongsakornrassamitat,Bhumibhatthavornsiri",Thailand,16-Jul-21,2021,TV-MA,101min,"Dramas,Internationalmovies,Thrillers",Fourinsomniacmedschoolstudentsareluredintoaneuroscienceexperimentthatspiralsoutofcontrol‚Äîandmustfindawayoutbeforeit‚Äôstoolate.,"Text cleaned, spaces removed, duplicates handled"
s441,TVShow,Explained,,,Unitedstates,16-Jul-21,2021,TV-MA,3Seasons,"Docuseries,Science&Naturetv","ThisenlighteningseriesfromVoxdigsintoawiderangeoftopicssuchastheriseofcryptocurrency,whydietsfail,andthewildworldofK-pop.","Text cleaned, spaces removed, duplicates handled"
s442,Movie,Fearstreetpart3:1666,Leighjaniak,"Kianamadeira,Ashleyzukerman,Gillianjacobs,Oliviascottwelch,Benjaminfloresjr.,Darrellbritt-Gibson,Sadiesink,Emilyrudd,Mccabeslye,Juliarehwald,Fredhechinger,Jordanaspiro,Jordyndinatale",,16-Jul-21,2021,R,114min,"Horrormovies,Lgbtqmovies","Thrustbackto1666,DeenalearnsthetruthaboutSarahFier.Backin1994,thefriendsfightfortheirlives‚ÄîandShadyside‚Äôsfuture.","Text cleaned, spaces removed, duplicates handled"
s443,TVShow,Johnnytest,,"Jamesarnoldtaylor,Trevordevall,Marykehendrikse,Emilytennant","Unitedstates,Canada",16-Jul-21,2021,TV-Y7,1Season,"Kids'Tv,Tvcomedies","Howmuchtroublecouldoneimaginativeboy,hisfaithfuldogandtwoscience-lovingsisterspossiblygetinto?Hmm,thatsoundslikeachallenge!","Text cleaned, spaces removed, duplicates handled"
s444,Movie,Laleydeherodes,Luisestrada,"Dami„°Nalc„°Zar,Pedroarmend„°Rizjr.,Deliacasanova,Juancarloscolombo,Alexcox,Guillermogil,Ernestog„≥Mezcruz,Leticiahuijara,Luisdeicaza,Eduardol„≥Pezrojas,Manuelojeda,Salvadors„°Nchez,Evangelinasosa,Iselavega",,16-Jul-21,1999,R,123min,"Comedies,Internationalmovies","Followingthebrutal1949murderofasmallMexicantown'smayor,genteelandhumblejanitorJuanVargasisappointedhissuccessor.","Text cleaned, spaces removed, duplicates handled"
s445,TVShow,Naomiosaka,Garrettbradley,,,16-Jul-21,2021,TV-14,1Season,Docuseries,ThisintimateseriesfollowsNaomiOsakaassheexploresherculturalrootsandnavigateshermultifacetedidentityasatennischampandrisingleader.,"Text cleaned, spaces removed, duplicates handled"
s446,Movie,Thebeguiled,Sofiacoppola,"Colinfarrell,Nicolekidman,Kirstendunst,Ellefanning,Oonalaurence,Angourierice,Addisonriecke,Emmahoward",Unitedstates,16-Jul-21,2017,R,94min,"Dramas,Independentmovies,Thrillers","DuringtheCivilWar,awoundedUnionsoldiertakesrefugeataSoutherngirlsschool,rupturingthecalmamidgrowingsexualtensionandinfighting.","Text cleaned, spaces removed, duplicates handled"
s447,Movie,Thebookofhenry,Colintrevorrow,"Naomiwatts,Jaedenmartell,Jacobtremblay,Sarahsilverman,Deannorris,Leepace,Maddieziegler,Tonyapinkins,Bobbymoynihan,Geraldinehughes",Unitedstates,16-Jul-21,2017,PG-13,105min,Dramas,"An11-year-oldvowstohelpanewneighborwhohesuspectsisindanger,anddocumentshiseffortsinaseriesofwrittenentriesandaudiorecordings.","Text cleaned, spaces removed, duplicates handled"
s448,Movie,Thetwilightsaga:Breakingdawn:Part1,Billcondon,"Kristenstewart,Robertpattinson,Taylorlautner,Billyburke,Peterfacinelli,Elizabethreaser,Kellanlutz,Nikkireed,Jacksonrathbone,Ashleygreene",Unitedstates,16-Jul-21,2011,PG-13,117min,"Dramas,Romanticmovies","Afteradreamwedding,BellaandEdwardenteranewnightmarewhenashockingdevelopmentforceslife-or-deathdecisions.","Text cleaned, spaces removed, duplicates handled"
s449,Movie,Thetwilightsaga:Breakingdawn:Part2,Billcondon,"Kristenstewart,Robertpattinson,Taylorlautner,Peterfacinelli,Elizabethreaser,Ashleygreene,Jacksonrathbone,Kellanlutz,Nikkireed,Billyburke",Unitedstates,16-Jul-21,2012,PG-13,115min,"Dramas,Romanticmovies","Intheepicseries'finalchapter,BellaandEdward'snewborndaughterforcesthecoupleintoalife-alteringconfrontationwiththeVolturi.","Text cleaned, spaces removed, duplicates handled"
s450,Movie,Thetwilightsaga:Eclipse,Davidslade,"Kristenstewart,Robertpattinson,Taylorlautner,Brycedallashoward,Billyburke,Dakotafanning,Peterfacinelli,Elizabethreaser,Jacksonrathbone,Kellanlutz,Ashleygreene,Nikkireed",Unitedstates,16-Jul-21,2010,PG-13,124min,"Dramas,Romanticmovies","Withabloodthirstyenemyonaquestforrevenge,BellamustreconcileherloveforvampireEdwardandhergrowingfeelingsforwerewolfJacob.","Text cleaned, spaces removed, duplicates handled"
s451,Movie,Thetwilightsaga:Newmoon,Chrisweitz,"Kristenstewart,Robertpattinson,Taylorlautner,Ashleygreene,Rachellelefevre,Billyburke,Michaelsheen,Dakotafanning,Peterfacinelli,Elizabethreaser,Jacksonrathbone,Kellanlutz,Nikkireed,Edigathegi",Unitedstates,16-Jul-21,2009,PG-13,131min,"Dramas,Romanticmovies","StillreelingfromthedepartureofvampireEdwardCullen,aheartbrokenBellaSwanfindscomfortinherfriendshipwithwerewolfJacobBlack.","Text cleaned, spaces removed, duplicates handled"
s452,Movie,Twilight,Catherinehardwicke,"Kristenstewart,Robertpattinson,Billyburke,Peterfacinelli,Elizabethreaser,Camgigandet,Ashleygreene,Annakendrick,Nikkireed,Taylorlautner,Jacksonrathbone,Kellanlutz",Unitedstates,16-Jul-21,2008,PG-13,122min,"Action&Adventure,Dramas,Romanticmovies","WhenBellaSwanmovesinwithherfather,shestartsschoolandmeetsEdward,amysteriousclassmatewhorevealshimselftobea108-year-oldvampire.","Text cleaned, spaces removed, duplicates handled"
s453,Movie,Aperfectfit,Hadrahdaengratu,"Nadyaarina,Refalhady,Giorginoabraham,Anggikabolsterli,Lauratheux,Christinehakim,Uniquepriscilla,Karinasuwandi,Mathiasmuchus,Ayulaksmi,Imadesidia,Dominiquesanda,Bryandomani,Wafdasaifan,Yayuunru,Davehendrik",Indonesia,15-Jul-21,2021,TV-PG,113min,"Comedies,Dramas,Internationalmovies","SparksflywhenafashionbloggerinBalimeetsagiftedshoemaker,leadinghertoquestionhercommitmenttoherfianc√©.","Text cleaned, spaces removed, duplicates handled"
s454,TVShow,Beastars,,"Chikahirokobayashi,Sayakasenbongi,Yukiono,Atsumitanezaki,Junyaenoki,Yumauchida,Takeootsuka,Naotokobayashi,Yoshiyukishimozuma,Nobuhikookamoto,Fukushiochiai,Takaakitorashima,Sayumiwatabe,Genkimuro,Yuichiiguchi,Yukohara,Ikutokanemasa,Ouchiakane,Hibikuyamamura,Sakuraando,Akiootsuka,Mitsuakihoshino,Kenyuhoriuchi",Japan,15-Jul-21,2021,TV-MA,2Seasons,"Animeseries,Internationaltvshows","Inaworldwherebeastsofallkindscoexist,agentlewolfawakenstohisownpredatoryurgesashisschooldealswithamurderwithinitsmidst.","Text cleaned, spaces removed, duplicates handled"
s455,Movie,Cheech&Chong'Sstillsmokin,Tommychong,"Cheechmarin,Tommychong,Susanhahn,Carolvanherwijnen,Shireenstrooker",,15-Jul-21,1983,TV-MA,91min,"Comedies,Cultmovies","StonercomediansCheechMarinandTommyChongarriveinAmsterdamtofindthey'vebeenmistakenlyinvited,thentakethestageliveasareplacementact.","Text cleaned, spaces removed, duplicates handled"
s456,Movie,Emicida:Amarelo-Liveins„£Opaulo,Fredouropreto,Emicida,,15-Jul-21,2021,TV-MA,100min,"Documentaries,Internationalmovies,Music&Musicals","BrazilianrapperEmicidabringshisprogressiverhymesandeclecticbeatstoS√£oPaulo'sTheatroMunicipalasheperformshitsfromthealbum""AmarElo.""","Text cleaned, spaces removed, duplicates handled"
s457,TVShow,Herprivatelife,,"Parkmin-Young,Kimjae-Uk,Ahnbo-Hyun,Jungje-Won,Parkjin-Joo,Kimbo-Ra,Maengsang-Hun,Kimmee-Kyung,Kimsun-Young,Leeil-Hwa",Southkorea,15-Jul-21,2019,TV-14,1Season,"Internationaltvshows,Romantictvshows,Tvcomedies","Anartcurator'slifeunravels,asshetriestokeepherpastimeasadie-hardK-popfansecretfromhergallery'snewdirector.","Text cleaned, spaces removed, duplicates handled"
s458,Movie,Liftlikeagirl,Mayyezayed,,"Egypt,Denmark,Germany",15-Jul-21,2021,TV-PG,93min,"Documentaries,Internationalmovies,Sportsmovies","Withtheguidanceofherrelentlesscoach,ateenweightlifteremergesfromascrappytrainingcampinEgypttocompeteatthechampionshiplevel.","Text cleaned, spaces removed, duplicates handled"
s459,Movie,Myamanda,Alessandraderossi,"Piolopascual,Alessandraderossi,Kcmontero,Alexmedina,Jessmendoza,Helgakrapf,Joyceannburton,Luzvaldez",,15-Jul-21,2021,TV-14,90min,"Dramas,Internationalmovies,Romanticmovies","Twounusuallyclosefriendsshareeveryaspectoftheirlivestogether.Astheirlivesevolve,theirbondremainstheonlyconstant.","Text cleaned, spaces removed, duplicates handled"
s460,TVShow,Neverhaveiever,,"Maitreyiramakrishnan,Poornajagannathan,Richamoorjani,Jarenlewison,Darrenbarnet,Johnmcenroe,Ramonayoung,Leerodriguez,Sendhilramamurthy,Adamshapiro,Niecynash,Cocoabrown,Lilyd.Moore,Eddieliu",Unitedstates,15-Jul-21,2021,TV-14,2Seasons,"Tvcomedies,Tvdramas,Teentvshows","Afteratraumaticyear,allanIndian-Americanteenwantsistogofrompariahtopopular‚Äîbutfriends,familyandfeelingswon‚Äôtmakeiteasyonher.","Text cleaned, spaces removed, duplicates handled"
s461,Movie,Surf'Sup,"Ashbrannon,Chrisbuck","Shialabeouf,Jeffbridges,Zooeydeschanel,Jonheder,Jameswoods,Diedrichbader,Mariocantone,Kellyslater,Robmachado,Salmasekela","Unitedstates,Canada",15-Jul-21,2007,PG,86min,"Children&Familymovies,Comedies,Sportsmovies",ThisOscar-nominatedanimatedcomedygoesbehindthescenesatthePenguinWorldSurfingChampionshiptogetaclose-uplookattheinventorsofsurfing.,"Text cleaned, spaces removed, duplicates handled"
s462,Movie,Theunknownsaint,Alaaeddinealjem,"Younesbouab,Salahbensalah,Bouchaibessamak,Mohamednaimane,Anaselbaz,Hassanbenbadida,Abdelghanikitab,Ahmedyarziz,Rachideladouani,Mohamedelmoutamassik,Abdelghanibenizza,Adammorjany",,15-Jul-21,2019,TV-14,100min,"Comedies,Dramas,Independentmovies","Followingastintbehindbars,athiefreturnstowhereheburiedhisloot,onlytofindthathishidingspotisnowashrinetoanunknownsaint.","Text cleaned, spaces removed, duplicates handled"
s463,Movie,Thischangeseverything,Tomdonahue,,Unitedstates,15-Jul-21,2019,TV-MA,96min,Documentaries,ThisdocumentarytakesadeeplookatgenderdisparityinHollywoodthroughtheeyesofwell-knownactressesandfemalefilmmakers.,"Text cleaned, spaces removed, duplicates handled"
s464,Movie,Aclassichorrorstory,"Robertodefeo,Paolostrippoli","Matildalutz,Francescorusso,Peppinomazzotta,Willmerrick,Yuliiasobol,Alidabaldaricalabria,Cristinadonadio,Francescacavallin",Italy,14-Jul-21,2021,TV-MA,95min,"Horrormovies,Internationalmovies","Inthisgruesomesuspensefilm,strangerstravelinginsouthernItalybecomestrandedinthewoods,wheretheymustfightdesperatelytogetoutalive.","Text cleaned, spaces removed, duplicates handled"
s465,Movie,Gunpowdermilkshake,Navotpapushado,"Karengillan,Lenaheadey,Carlagugino,Chloecoleman,Michelleyeoh,Angelabassett,Paulgiamatti,Ralphineson,Adamnagaitis,Michaelsmiley,Freyaallan",,14-Jul-21,2021,R,115min,"Action&Adventure,Comedies","Whenanassassinveersoffmissiontorescueachild,shetriggersawarwithapowerfulcrimesyndicate‚Äîandreunitesagun-wieldingsisterhood.","Text cleaned, spaces removed, duplicates handled"
s466,TVShow,Heist,,,,14-Jul-21,2021,TV-MA,1Season,"Crimetvshows,Docuseries",Millionsinstolencash.Missingluxurybourbon.Watchordinarypeoplealmostgetawaywiththeseextraordinaryheistsinthistruecrimeseries.,"Text cleaned, spaces removed, duplicates handled"
s467,TVShow,Myunorthodoxlife,,,,14-Jul-21,2021,TV-MA,1Season,Realitytv,"FollowJuliaHaart,EliteWorldGroupCEOandaformermemberofanultra-OrthodoxJewishcommunity,andheradultkidsinthisrealityseries.","Text cleaned, spaces removed, duplicates handled"
s468,Movie,Privatenetwork:Whokilledmanuelbuend„≠A?,Manuelalcal„°,Danielgim„©Nezcacho,,14-Jul-21,2021,TV-MA,100min,"Documentaries,Internationalmovies",AdeepdiveintotheworkofrenownedMexicanjournalistManuelBuend√≠alookstounravelhismurderandthetiesbetweenpoliticsanddrugtrafficking.,"Text cleaned, spaces removed, duplicates handled"
